,gml_id,id,metadataproperty,description_href,description_title,description_nilreason,description,descriptionreference_href,descriptionreference_title,descriptionreference_nilreason,identifier_codespace,identifier,name,location_location,godlo,akt_rok,piksel,kolor,zrodlo_danych,uklad_xy,modul_archiwizacji,nr_zglosz,akt_data_frame,akt_data_id,akt_data_metadataproperty,akt_data_description_href,akt_data_description_title,akt_data_description_nilreason,akt_data_description,akt_data_descriptionreference_href,akt_data_descriptionreference_title,akt_data_descriptionreference_nilreason,akt_data_identifier_codespace,akt_data_identifier,akt_data_name,akt_data_relatedtime,akt_data_timeposition_frame,akt_data_timeposition_calendareraname,akt_data_timeposition_indeterminateposition,akt_data_timeposition,czy_ark_wypelniony,url_do_pobrania,dt_pzgik_frame,dt_pzgik_id,dt_pzgik_metadataproperty,dt_pzgik_description_href,dt_pzgik_description_title,dt_pzgik_description_nilreason,dt_pzgik_description,dt_pzgik_descriptionreference_href,dt_pzgik_descriptionreference_title,dt_pzgik_descriptionreference_nilreason,dt_pzgik_identifier_codespace,dt_pzgik_identifier,dt_pzgik_name,dt_pzgik_relatedtime,dt_pzgik_timeposition_frame,dt_pzgik_timeposition_calendareraname,dt_pzgik_timeposition_indeterminateposition,dt_pzgik_timeposition,wlk_pliku_mb,layer,path
1100,metro24.40,SkorowidzOrtofomapy2024.1322922,,,,,,,,,,,,,N-34-62-B-a-2-4,2024.0,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GK-FOTO.6201.26.2024,,SkorowidzOrtofomapy2024.1322922.akt_data,,,,,,,,,,,,,,,,2024-09-20,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/81010/81010_1322922_N-34-62-B-a-2-4.tif,,SkorowidzOrtofomapy2024.1322922.dt_pzgik,,,,,,,,,,,,,,,,2024-12-19,1217.0,metro24,C:/Users/admin/Desktop/inference_data/Inference_data/QGIS_project/metro24.gml|layername=metro24
1101,metro24.41,SkorowidzOrtofomapy2024.1322882,,,,,,,,,,,,,N-34-50-D-c-3-1,2024.0,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GK-FOTO.6201.26.2024,,SkorowidzOrtofomapy2024.1322882.akt_data,,,,,,,,,,,,,,,,2024-09-20,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/81010/81010_1322882_N-34-50-D-c-3-1.tif,,SkorowidzOrtofomapy2024.1322882.dt_pzgik,,,,,,,,,,,,,,,,2024-12-19,946.0,metro24,C:/Users/admin/Desktop/inference_data/Inference_data/QGIS_project/metro24.gml|layername=metro24
1102,metro24.42,SkorowidzOrtofomapy2024.1322925,,,,,,,,,,,,,N-34-62-B-b-1-3,2024.0,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GK-FOTO.6201.26.2024,,SkorowidzOrtofomapy2024.1322925.akt_data,,,,,,,,,,,,,,,,2024-09-20,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/81010/81010_1322925_N-34-62-B-b-1-3.tif,,SkorowidzOrtofomapy2024.1322925.dt_pzgik,,,,,,,,,,,,,,,,2024-12-19,1238.0,metro24,C:/Users/admin/Desktop/inference_data/Inference_data/QGIS_project/metro24.gml|layername=metro24
1103,metro24.43,SkorowidzOrtofomapy2024.1322919,,,,,,,,,,,,,N-34-62-B-a-1-1,2024.0,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GK-FOTO.6201.26.2024,,SkorowidzOrtofomapy2024.1322919.akt_data,,,,,,,,,,,,,,,,2024-09-20,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/81010/81010_1322919_N-34-62-B-a-1-1.tif,,SkorowidzOrtofomapy2024.1322919.dt_pzgik,,,,,,,,,,,,,,,,2024-12-19,1116.0,metro24,C:/Users/admin/Desktop/inference_data/Inference_data/QGIS_project/metro24.gml|layername=metro24
1104,metro24.44,SkorowidzOrtofomapy2024.1322885,,,,,,,,,,,,,N-34-50-D-c-3-4,2024.0,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GK-FOTO.6201.26.2024,,SkorowidzOrtofomapy2024.1322885.akt_data,,,,,,,,,,,,,,,,2024-09-20,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/81010/81010_1322885_N-34-50-D-c-3-4.tif,,SkorowidzOrtofomapy2024.1322885.dt_pzgik,,,,,,,,,,,,,,,,2024-12-19,1001.0,metro24,C:/Users/admin/Desktop/inference_data/Inference_data/QGIS_project/metro24.gml|layername=metro24
1105,metro24.45,SkorowidzOrtofomapy2024.1322888,,,,,,,,,,,,,N-34-50-D-c-4-4,2024.0,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GK-FOTO.6201.26.2024,,SkorowidzOrtofomapy2024.1322888.akt_data,,,,,,,,,,,,,,,,2024-09-20,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/81010/81010_1322888_N-34-50-D-c-4-4.tif,,SkorowidzOrtofomapy2024.1322888.dt_pzgik,,,,,,,,,,,,,,,,2024-12-19,1028.0,metro24,C:/Users/admin/Desktop/inference_data/Inference_data/QGIS_project/metro24.gml|layername=metro24
1106,metro24.46,SkorowidzOrtofomapy2024.1322810,,,,,,,,,,,,,N-34-49-B-d-4-4,2024.0,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GK-FOTO.6201.26.2024,,SkorowidzOrtofomapy2024.1322810.akt_data,,,,,,,,,,,,,,,,2024-09-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/81010/81010_1322810_N-34-49-B-d-4-4.tif,,SkorowidzOrtofomapy2024.1322810.dt_pzgik,,,,,,,,,,,,,,,,2024-12-19,1156.0,metro24,C:/Users/admin/Desktop/inference_data/Inference_data/QGIS_project/metro24.gml|layername=metro24
1107,metro24.47,SkorowidzOrtofomapy2024.1322847,,,,,,,,,,,,,N-34-50-C-a-1-2,2024.0,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GK-FOTO.6201.26.2024,,SkorowidzOrtofomapy2024.1322847.akt_data,,,,,,,,,,,,,,,,2024-09-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/81010/81010_1322847_N-34-50-C-a-1-2.tif,,SkorowidzOrtofomapy2024.1322847.dt_pzgik,,,,,,,,,,,,,,,,2024-12-19,1052.0,metro24,C:/Users/admin/Desktop/inference_data/Inference_data/QGIS_project/metro24.gml|layername=metro24
1108,metro24.48,SkorowidzOrtofomapy2024.1322800,,,,,,,,,,,,,N-34-49-B-d-2-2,2024.0,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GK-FOTO.6201.26.2024,,SkorowidzOrtofomapy2024.1322800.akt_data,,,,,,,,,,,,,,,,2024-09-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/81010/81010_1322800_N-34-49-B-d-2-2.tif,,SkorowidzOrtofomapy2024.1322800.dt_pzgik,,,,,,,,,,,,,,,,2024-12-19,1100.0,metro24,C:/Users/admin/Desktop/inference_data/Inference_data/QGIS_project/metro24.gml|layername=metro24
1109,metro24.49,SkorowidzOrtofomapy2024.1322836,,,,,,,,,,,,,N-34-50-A-a-3-4,2024.0,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GK-FOTO.6201.26.2024,,SkorowidzOrtofomapy2024.1322836.akt_data,,,,,,,,,,,,,,,,2024-09-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/81010/81010_1322836_N-34-50-A-a-3-4.tif,,SkorowidzOrtofomapy2024.1322836.dt_pzgik,,,,,,,,,,,,,,,,2024-12-19,150.0,metro24,C:/Users/admin/Desktop/inference_data/Inference_data/QGIS_project/metro24.gml|layername=metro24
1110,metro24.50,SkorowidzOrtofomapy2024.1322845,,,,,,,,,,,,,N-34-50-A-c-4-1,2024.0,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GK-FOTO.6201.26.2024,,SkorowidzOrtofomapy2024.1322845.akt_data,,,,,,,,,,,,,,,,2024-09-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/81010/81010_1322845_N-34-50-A-c-4-1.tif,,SkorowidzOrtofomapy2024.1322845.dt_pzgik,,,,,,,,,,,,,,,,2024-12-19,82.0,metro24,C:/Users/admin/Desktop/inference_data/Inference_data/QGIS_project/metro24.gml|layername=metro24
1111,metro24.51,SkorowidzOrtofomapy2024.1322822,,,,,,,,,,,,,N-34-49-D-b-4-2,2024.0,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GK-FOTO.6201.26.2024,,SkorowidzOrtofomapy2024.1322822.akt_data,,,,,,,,,,,,,,,,2024-09-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/81010/81010_1322822_N-34-49-D-b-4-2.tif,,SkorowidzOrtofomapy2024.1322822.dt_pzgik,,,,,,,,,,,,,,,,2024-12-19,1139.0,metro24,C:/Users/admin/Desktop/inference_data/Inference_data/QGIS_project/metro24.gml|layername=metro24
1112,metro24.52,SkorowidzOrtofomapy2024.1322936,,,,,,,,,,,,,N-34-50-C-a-3-4,2024.0,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GK-FOTO.6201.26.2024,,SkorowidzOrtofomapy2024.1322936.akt_data,,,,,,,,,,,,,,,,2024-09-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/81010/81010_1322936_N-34-50-C-a-3-4.tif,,SkorowidzOrtofomapy2024.1322936.dt_pzgik,,,,,,,,,,,,,,,,2024-12-19,1113.0,metro24,C:/Users/admin/Desktop/inference_data/Inference_data/QGIS_project/metro24.gml|layername=metro24
1113,metro24.53,SkorowidzOrtofomapy2024.1322831,,,,,,,,,,,,,N-34-49-D-d-4-2,2024.0,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GK-FOTO.6201.26.2024,,SkorowidzOrtofomapy2024.1322831.akt_data,,,,,,,,,,,,,,,,2024-09-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/81010/81010_1322831_N-34-49-D-d-4-2.tif,,SkorowidzOrtofomapy2024.1322831.dt_pzgik,,,,,,,,,,,,,,,,2024-12-19,1043.0,metro24,C:/Users/admin/Desktop/inference_data/Inference_data/QGIS_project/metro24.gml|layername=metro24
1114,metro24.54,SkorowidzOrtofomapy2024.1322848,,,,,,,,,,,,,N-34-50-C-a-2-1,2024.0,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GK-FOTO.6201.26.2024,,SkorowidzOrtofomapy2024.1322848.akt_data,,,,,,,,,,,,,,,,2024-09-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/81010/81010_1322848_N-34-50-C-a-2-1.tif,,SkorowidzOrtofomapy2024.1322848.dt_pzgik,,,,,,,,,,,,,,,,2024-12-19,199.0,metro24,C:/Users/admin/Desktop/inference_data/Inference_data/QGIS_project/metro24.gml|layername=metro24
1115,metro24.55,SkorowidzOrtofomapy2024.1322864,,,,,,,,,,,,,N-34-50-C-c-4-3,2024.0,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GK-FOTO.6201.26.2024,,SkorowidzOrtofomapy2024.1322864.akt_data,,,,,,,,,,,,,,,,2024-09-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/81010/81010_1322864_N-34-50-C-c-4-3.tif,,SkorowidzOrtofomapy2024.1322864.dt_pzgik,,,,,,,,,,,,,,,,2024-12-19,1083.0,metro24,C:/Users/admin/Desktop/inference_data/Inference_data/QGIS_project/metro24.gml|layername=metro24
1116,metro24.56,SkorowidzOrtofomapy2024.1322844,,,,,,,,,,,,,N-34-50-A-c-3-4,2024.0,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GK-FOTO.6201.26.2024,,SkorowidzOrtofomapy2024.1322844.akt_data,,,,,,,,,,,,,,,,2024-09-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/81010/81010_1322844_N-34-50-A-c-3-4.tif,,SkorowidzOrtofomapy2024.1322844.dt_pzgik,,,,,,,,,,,,,,,,2024-12-19,804.0,metro24,C:/Users/admin/Desktop/inference_data/Inference_data/QGIS_project/metro24.gml|layername=metro24
1117,metro24.57,SkorowidzOrtofomapy2024.1322897,,,,,,,,,,,,,N-34-62-A-a-1-2,2024.0,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GK-FOTO.6201.26.2024,,SkorowidzOrtofomapy2024.1322897.akt_data,,,,,,,,,,,,,,,,2024-09-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/81010/81010_1322897_N-34-62-A-a-1-2.tif,,SkorowidzOrtofomapy2024.1322897.dt_pzgik,,,,,,,,,,,,,,,,2024-12-19,1035.0,metro24,C:/Users/admin/Desktop/inference_data/Inference_data/QGIS_project/metro24.gml|layername=metro24
1118,metro24.58,SkorowidzOrtofomapy2024.1322829,,,,,,,,,,,,,N-34-49-D-d-2-4,2024.0,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GK-FOTO.6201.26.2024,,SkorowidzOrtofomapy2024.1322829.akt_data,,,,,,,,,,,,,,,,2024-09-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/81010/81010_1322829_N-34-49-D-d-2-4.tif,,SkorowidzOrtofomapy2024.1322829.dt_pzgik,,,,,,,,,,,,,,,,2024-12-19,1092.0,metro24,C:/Users/admin/Desktop/inference_data/Inference_data/QGIS_project/metro24.gml|layername=metro24
1119,metro24.59,SkorowidzOrtofomapy2024.1322841,,,,,,,,,,,,,N-34-50-A-c-3-1,2024.0,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GK-FOTO.6201.26.2024,,SkorowidzOrtofomapy2024.1322841.akt_data,,,,,,,,,,,,,,,,2024-09-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/81010/81010_1322841_N-34-50-A-c-3-1.tif,,SkorowidzOrtofomapy2024.1322841.dt_pzgik,,,,,,,,,,,,,,,,2024-12-19,871.0,metro24,C:/Users/admin/Desktop/inference_data/Inference_data/QGIS_project/metro24.gml|layername=metro24
1120,metro24.60,SkorowidzOrtofomapy2024.1322843,,,,,,,,,,,,,N-34-50-A-c-3-3,2024.0,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GK-FOTO.6201.26.2024,,SkorowidzOrtofomapy2024.1322843.akt_data,,,,,,,,,,,,,,,,2024-09-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/81010/81010_1322843_N-34-50-A-c-3-3.tif,,SkorowidzOrtofomapy2024.1322843.dt_pzgik,,,,,,,,,,,,,,,,2024-12-19,1123.0,metro24,C:/Users/admin/Desktop/inference_data/Inference_data/QGIS_project/metro24.gml|layername=metro24
1121,metro24.61,SkorowidzOrtofomapy2024.1322861,,,,,,,,,,,,,N-34-50-C-c-3-4,2024.0,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GK-FOTO.6201.26.2024,,SkorowidzOrtofomapy2024.1322861.akt_data,,,,,,,,,,,,,,,,2024-09-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/81010/81010_1322861_N-34-50-C-c-3-4.tif,,SkorowidzOrtofomapy2024.1322861.dt_pzgik,,,,,,,,,,,,,,,,2024-12-19,1072.0,metro24,C:/Users/admin/Desktop/inference_data/Inference_data/QGIS_project/metro24.gml|layername=metro24
1122,metro24.62,SkorowidzOrtofomapy2024.1322860,,,,,,,,,,,,,N-34-50-C-c-3-3,2024.0,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GK-FOTO.6201.26.2024,,SkorowidzOrtofomapy2024.1322860.akt_data,,,,,,,,,,,,,,,,2024-09-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/81010/81010_1322860_N-34-50-C-c-3-3.tif,,SkorowidzOrtofomapy2024.1322860.dt_pzgik,,,,,,,,,,,,,,,,2024-12-19,1045.0,metro24,C:/Users/admin/Desktop/inference_data/Inference_data/QGIS_project/metro24.gml|layername=metro24
1123,metro24.63,SkorowidzOrtofomapy2024.1322840,,,,,,,,,,,,,N-34-50-A-c-1-4,2024.0,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GK-FOTO.6201.26.2024,,SkorowidzOrtofomapy2024.1322840.akt_data,,,,,,,,,,,,,,,,2024-09-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/81010/81010_1322840_N-34-50-A-c-1-4.tif,,SkorowidzOrtofomapy2024.1322840.dt_pzgik,,,,,,,,,,,,,,,,2024-12-19,815.0,metro24,C:/Users/admin/Desktop/inference_data/Inference_data/QGIS_project/metro24.gml|layername=metro24
1124,metro24.64,SkorowidzOrtofomapy2024.1322859,,,,,,,,,,,,,N-34-50-C-c-3-2,2024.0,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GK-FOTO.6201.26.2024,,SkorowidzOrtofomapy2024.1322859.akt_data,,,,,,,,,,,,,,,,2024-09-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/81010/81010_1322859_N-34-50-C-c-3-2.tif,,SkorowidzOrtofomapy2024.1322859.dt_pzgik,,,,,,,,,,,,,,,,2024-12-19,1159.0,metro24,C:/Users/admin/Desktop/inference_data/Inference_data/QGIS_project/metro24.gml|layername=metro24
1125,metro24.65,SkorowidzOrtofomapy2024.1322858,,,,,,,,,,,,,N-34-50-C-c-3-1,2024.0,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GK-FOTO.6201.26.2024,,SkorowidzOrtofomapy2024.1322858.akt_data,,,,,,,,,,,,,,,,2024-09-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/81010/81010_1322858_N-34-50-C-c-3-1.tif,,SkorowidzOrtofomapy2024.1322858.dt_pzgik,,,,,,,,,,,,,,,,2024-12-19,1116.0,metro24,C:/Users/admin/Desktop/inference_data/Inference_data/QGIS_project/metro24.gml|layername=metro24
1126,metro24.66,SkorowidzOrtofomapy2024.1322838,,,,,,,,,,,,,N-34-50-A-c-1-2,2024.0,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GK-FOTO.6201.26.2024,,SkorowidzOrtofomapy2024.1322838.akt_data,,,,,,,,,,,,,,,,2024-09-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/81010/81010_1322838_N-34-50-A-c-1-2.tif,,SkorowidzOrtofomapy2024.1322838.dt_pzgik,,,,,,,,,,,,,,,,2024-12-19,550.0,metro24,C:/Users/admin/Desktop/inference_data/Inference_data/QGIS_project/metro24.gml|layername=metro24
1127,metro24.67,SkorowidzOrtofomapy2024.1322934,,,,,,,,,,,,,N-34-50-C-a-3-2,2024.0,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GK-FOTO.6201.26.2024,,SkorowidzOrtofomapy2024.1322934.akt_data,,,,,,,,,,,,,,,,2024-09-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/81010/81010_1322934_N-34-50-C-a-3-2.tif,,SkorowidzOrtofomapy2024.1322934.dt_pzgik,,,,,,,,,,,,,,,,2024-12-19,1093.0,metro24,C:/Users/admin/Desktop/inference_data/Inference_data/QGIS_project/metro24.gml|layername=metro24
1128,metro24.68,SkorowidzOrtofomapy2024.1322850,,,,,,,,,,,,,N-34-50-C-c-1-1,2024.0,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GK-FOTO.6201.26.2024,,SkorowidzOrtofomapy2024.1322850.akt_data,,,,,,,,,,,,,,,,2024-09-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/81010/81010_1322850_N-34-50-C-c-1-1.tif,,SkorowidzOrtofomapy2024.1322850.dt_pzgik,,,,,,,,,,,,,,,,2024-12-19,1161.0,metro24,C:/Users/admin/Desktop/inference_data/Inference_data/QGIS_project/metro24.gml|layername=metro24
1129,metro24.69,SkorowidzOrtofomapy2024.1322930,,,,,,,,,,,,,N-34-50-C-a-1-3,2024.0,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GK-FOTO.6201.26.2024,,SkorowidzOrtofomapy2024.1322930.akt_data,,,,,,,,,,,,,,,,2024-09-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/81010/81010_1322930_N-34-50-C-a-1-3.tif,,SkorowidzOrtofomapy2024.1322930.dt_pzgik,,,,,,,,,,,,,,,,2024-12-19,1115.0,metro24,C:/Users/admin/Desktop/inference_data/Inference_data/QGIS_project/metro24.gml|layername=metro24
1130,metro24.70,SkorowidzOrtofomapy2024.1322901,,,,,,,,,,,,,N-34-62-A-a-2-3,2024.0,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GK-FOTO.6201.26.2024,,SkorowidzOrtofomapy2024.1322901.akt_data,,,,,,,,,,,,,,,,2024-09-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/81010/81010_1322901_N-34-62-A-a-2-3.tif,,SkorowidzOrtofomapy2024.1322901.dt_pzgik,,,,,,,,,,,,,,,,2024-12-19,1127.0,metro24,C:/Users/admin/Desktop/inference_data/Inference_data/QGIS_project/metro24.gml|layername=metro24
1131,metro24.71,SkorowidzOrtofomapy2024.1322896,,,,,,,,,,,,,N-34-62-A-a-1-1,2024.0,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GK-FOTO.6201.26.2024,,SkorowidzOrtofomapy2024.1322896.akt_data,,,,,,,,,,,,,,,,2024-09-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/81010/81010_1322896_N-34-62-A-a-1-1.tif,,SkorowidzOrtofomapy2024.1322896.dt_pzgik,,,,,,,,,,,,,,,,2024-12-19,1056.0,metro24,C:/Users/admin/Desktop/inference_data/Inference_data/QGIS_project/metro24.gml|layername=metro24
1132,metro24.72,SkorowidzOrtofomapy2024.1322802,,,,,,,,,,,,,N-34-49-B-d-2-4,2024.0,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GK-FOTO.6201.26.2024,,SkorowidzOrtofomapy2024.1322802.akt_data,,,,,,,,,,,,,,,,2024-09-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/81010/81010_1322802_N-34-49-B-d-2-4.tif,,SkorowidzOrtofomapy2024.1322802.dt_pzgik,,,,,,,,,,,,,,,,2024-12-19,982.0,metro24,C:/Users/admin/Desktop/inference_data/Inference_data/QGIS_project/metro24.gml|layername=metro24
1133,metro24.73,SkorowidzOrtofomapy2024.1322817,,,,,,,,,,,,,N-34-49-D-b-2-2,2024.0,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GK-FOTO.6201.26.2024,,SkorowidzOrtofomapy2024.1322817.akt_data,,,,,,,,,,,,,,,,2024-09-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/81010/81010_1322817_N-34-49-D-b-2-2.tif,,SkorowidzOrtofomapy2024.1322817.dt_pzgik,,,,,,,,,,,,,,,,2024-12-19,1142.0,metro24,C:/Users/admin/Desktop/inference_data/Inference_data/QGIS_project/metro24.gml|layername=metro24
1134,metro24.74,SkorowidzOrtofomapy2024.1322933,,,,,,,,,,,,,N-34-50-C-a-3-1,2024.0,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GK-FOTO.6201.26.2024,,SkorowidzOrtofomapy2024.1322933.akt_data,,,,,,,,,,,,,,,,2024-09-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/81010/81010_1322933_N-34-50-C-a-3-1.tif,,SkorowidzOrtofomapy2024.1322933.dt_pzgik,,,,,,,,,,,,,,,,2024-12-19,1222.0,metro24,C:/Users/admin/Desktop/inference_data/Inference_data/QGIS_project/metro24.gml|layername=metro24
1135,metro24.75,SkorowidzOrtofomapy2024.1322853,,,,,,,,,,,,,N-34-50-C-c-1-4,2024.0,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GK-FOTO.6201.26.2024,,SkorowidzOrtofomapy2024.1322853.akt_data,,,,,,,,,,,,,,,,2024-09-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/81010/81010_1322853_N-34-50-C-c-1-4.tif,,SkorowidzOrtofomapy2024.1322853.dt_pzgik,,,,,,,,,,,,,,,,2024-12-19,1165.0,metro24,C:/Users/admin/Desktop/inference_data/Inference_data/QGIS_project/metro24.gml|layername=metro24
1136,metro24.76,SkorowidzOrtofomapy2024.1322931,,,,,,,,,,,,,N-34-50-C-a-1-4,2024.0,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GK-FOTO.6201.26.2024,,SkorowidzOrtofomapy2024.1322931.akt_data,,,,,,,,,,,,,,,,2024-09-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/81010/81010_1322931_N-34-50-C-a-1-4.tif,,SkorowidzOrtofomapy2024.1322931.dt_pzgik,,,,,,,,,,,,,,,,2024-12-19,1088.0,metro24,C:/Users/admin/Desktop/inference_data/Inference_data/QGIS_project/metro24.gml|layername=metro24
1137,metro24.77,SkorowidzOrtofomapy2024.1322899,,,,,,,,,,,,,N-34-62-A-a-2-1,2024.0,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GK-FOTO.6201.26.2024,,SkorowidzOrtofomapy2024.1322899.akt_data,,,,,,,,,,,,,,,,2024-09-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/81010/81010_1322899_N-34-62-A-a-2-1.tif,,SkorowidzOrtofomapy2024.1322899.dt_pzgik,,,,,,,,,,,,,,,,2024-12-19,1065.0,metro24,C:/Users/admin/Desktop/inference_data/Inference_data/QGIS_project/metro24.gml|layername=metro24
1138,metro24.78,SkorowidzOrtofomapy2024.1322851,,,,,,,,,,,,,N-34-50-C-c-1-2,2024.0,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GK-FOTO.6201.26.2024,,SkorowidzOrtofomapy2024.1322851.akt_data,,,,,,,,,,,,,,,,2024-09-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/81010/81010_1322851_N-34-50-C-c-1-2.tif,,SkorowidzOrtofomapy2024.1322851.dt_pzgik,,,,,,,,,,,,,,,,2024-12-19,1087.0,metro24,C:/Users/admin/Desktop/inference_data/Inference_data/QGIS_project/metro24.gml|layername=metro24
1139,metro24.79,SkorowidzOrtofomapy2024.1322898,,,,,,,,,,,,,N-34-62-A-a-1-4,2024.0,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GK-FOTO.6201.26.2024,,SkorowidzOrtofomapy2024.1322898.akt_data,,,,,,,,,,,,,,,,2024-09-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/81010/81010_1322898_N-34-62-A-a-1-4.tif,,SkorowidzOrtofomapy2024.1322898.dt_pzgik,,,,,,,,,,,,,,,,2024-12-19,1074.0,metro24,C:/Users/admin/Desktop/inference_data/Inference_data/QGIS_project/metro24.gml|layername=metro24
1140,metro24.80,SkorowidzOrtofomapy2024.1322846,,,,,,,,,,,,,N-34-50-C-a-1-1,2024.0,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GK-FOTO.6201.26.2024,,SkorowidzOrtofomapy2024.1322846.akt_data,,,,,,,,,,,,,,,,2024-09-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/81010/81010_1322846_N-34-50-C-a-1-1.tif,,SkorowidzOrtofomapy2024.1322846.dt_pzgik,,,,,,,,,,,,,,,,2024-12-19,1088.0,metro24,C:/Users/admin/Desktop/inference_data/Inference_data/QGIS_project/metro24.gml|layername=metro24
1141,metro24.81,SkorowidzOrtofomapy2024.1322854,,,,,,,,,,,,,N-34-50-C-c-2-1,2024.0,0.05,RGB,Zdj. cyfrowe,PL-1992,1:5000,GK-FOTO.6201.26.2024,,SkorowidzOrtofomapy2024.1322854.akt_data,,,,,,,,,,,,,,,,2024-09-23,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/81010/81010_1322854_N-34-50-C-c-2-1.tif,,SkorowidzOrtofomapy2024.1322854.dt_pzgik,,,,,,,,,,,,,,,,2024-12-19,947.0,metro24,C:/Users/admin/Desktop/inference_data/Inference_data/QGIS_project/metro24.gml|layername=metro24
